"동별(1)",동별(2),2022,2022,2022,2022,2022,2022,2022,2022,2022,2022
"동별(1)",동별(2),총 수급자,총 수급자,일반수급자,일반수급자,조건부 수급자,조건부 수급자,특례수급자,특례수급자,시설수급자,시설수급자
"동별(1)",동별(2),인원,인원,인원,인원,인원,인원,인원,인원,인원,인원
"동별(1)",동별(2),남자,여자,남자,여자,남자,여자,남자,여자,남자,여자
"영등포구",소계,6491,5567,4790,4440,1393,834,66,80,242,213
"영등포구",여의동,58,72,48,56,10,16,-,-,-,-
"영등포구",당산1동,344,265,259,217,83,43,2,5,-,-
"영등포구",당산2동,135,145,102,119,29,24,4,2,-,-
"영등포구",양평1동,155,163,121,122,33,40,1,1,-,-
"영등포구",양평2동,150,130,113,104,35,22,2,4,-,-
"영등포구",신길1동,530,503,398,412,125,80,7,11,-,-
"영등포구",신길3동,372,428,276,345,89,75,7,8,-,-
"영등포구",신길4동,363,449,287,375,68,65,8,9,-,-
"영등포구",신길5동,269,307,211,262,53,42,5,3,-,-
"영등포구",신길6동,280,314,219,253,55,58,6,3,-,-
"영등포구",신길7동,128,166,96,140,31,22,1,4,-,-
"영등포구",대림1동,273,349,212,293,60,53,1,3,-,-
"영등포구",대림2동,203,325,170,284,32,41,1,-,-,-
"영등포구",대림3동,449,496,351,407,89,77,9,12,-,-
"영등포구",영등포본동,656,367,532,309,121,50,3,8,-,-
"영등포구",영등포동,1221,329,880,279,335,45,6,5,-,-
"영등포구",도림동,472,401,359,335,111,65,2,1,-,-
"영등포구",문래동,150,113,115,96,34,16,1,1,-,-
"영등포구",기타,283,245,41,32,-,-,-,-,242,213
"동작구",소계,5916,7398,4594,6034,1163,1128,30,40,129,196
"동작구",노량진2동,477,433,385,360,91,71,1,2,-,-
"동작구",상도1동,496,821,385,683,106,133,5,5,-,-
"동작구",상도2동,226,289,178,246,48,43,-,-,-,-
"동작구",상도3동,530,631,406,500,121,131,3,-,-,-
"동작구",상도4동,635,772,492,635,139,133,4,4,-,-
"동작구",사당1동,355,400,277,342,74,57,4,1,-,-
"동작구",사당3동,281,305,211,234,68,69,2,2,-,-
"동작구",사당4동,251,327,215,283,36,42,-,2,-,-
"동작구",사당5동,170,251,138,212,31,38,1,1,-,-
"동작구",대방동,603,883,498,777,102,100,3,6,-,-
"동작구",신대방1동,299,355,233,298,65,57,1,-,-,-
"동작구",신대방2동,287,297,229,240,58,51,-,6,-,-
"동작구",흑석동,279,424,215,342,62,77,2,5,-,-
"동작구",노량진1동,588,642,477,575,109,62,2,5,-,-
"동작구",사당2동,310,361,255,296,53,64,2,1,-,-
"동작구",기타,129,207,-,11,-,-,-,-,129,196
"관악구",소계,11201,12117,8610,9666,2224,1902,249,295,118,254
"관악구",보라매동,521,620,419,506,91,107,11,7,-,-
"관악구",청림동,273,333,238,281,30,40,5,12,-,-
"관악구",행운동,495,582,419,495,68,74,8,13,-,-
"관악구",낙성대동,235,219,163,178,66,34,6,7,-,-
"관악구",중앙동,288,320,223,274,58,38,7,8,-,-
"관악구",인헌동,330,417,266,362,56,48,8,7,-,-
"관악구",남현동,160,205,122,163,35,37,3,5,-,-
"관악구",서원동,454,485,348,381,98,88,8,16,-,-
"관악구",신원동,546,586,424,482,99,88,23,16,-,-
"관악구",서림동,732,567,541,409,180,148,11,10,-,-
"관악구",신사동,563,640,428,524,128,111,7,5,-,-
"관악구",신림동,520,371,388,292,126,75,6,4,-,-
"관악구",난향동,244,417,199,349,37,48,8,20,-,-
"관악구",조원동,404,341,340,304,60,34,4,3,-,-
"관악구",대학동,1082,384,794,296,268,79,20,9,-,-
"관악구",은천동,716,935,586,801,109,112,21,22,-,-
"관악구",성현동,633,983,487,796,121,147,25,40,-,-
"관악구",청룡동,527,591,422,495,93,73,12,23,-,-
"관악구",난곡동,1061,1164,810,916,220,216,31,32,-,-
"관악구",삼성동,669,881,547,766,107,100,15,15,-,-
"관악구",미성동,612,805,429,579,173,205,10,21,-,-
"관악구",기타,136,271,17,17,1,-,-,-,118,254
"서초구",소계,3473,4201,2792,3476,542,665,21,27,118,33
"서초구",서초1동,178,181,144,156,34,25,-,-,-,-
"서초구",서초2동,89,95,73,77,16,18,-,-,-,-
"서초구",서초3동,181,199,155,165,26,34,-,-,-,-
"서초구",서초4동,32,38,27,37,5,1,-,-,-,-
"서초구",잠원동,143,123,129,113,13,8,1,2,-,-
"서초구",반포본동,-,-,-,-,-,-,-,-,-,-
"서초구",반포1동,243,227,212,191,29,34,2,2,-,-
"서초구",반포2동,2,5,2,5,-,-,-,-,-,-
"서초구",반포3동,14,28,14,28,-,-,-,-,-,-
