"자치구","행정동명","평균자외선지수","평균노인체감온도","폭염시간합계","온열질환환자수","무더위쉼터개수","노인대비쉼터수","인구당보건인력","도시화면적비율","재정자립도","RGDP","단독연립대세대주택","인구당소방인력"
"중구","신당동",6.682835821,28.38059701,93,5,5,0.00306560392397302,0.00183498426563265,0.9989,53.6,61342710,25849,0.00229995765420925
"중구","황학동",6.611940299,28.28606965,21,5,3,0.00134831460674157,0.00183498426563265,0.9989,53.6,61342710,25849,0.00229995765420925
"중구","신당5동",6.753731343,28.40547264,62,5,4,0.00199501246882793,0.00183498426563265,0.9989,53.6,61342710,25849,0.00229995765420925
"중구","다산동",6.619402985,28.2960199,41,5,7,0.00229658792650919,0.00183498426563265,0.9989,53.6,61342710,25849,0.00229995765420925
"중구","필동",6.611940299,28.28606965,21,5,3,0.00323974082073434,0.00183498426563265,0.9989,53.6,61342710,25849,0.00229995765420925
"중구","청구동",6.611940299,28.28606965,21,5,5,0.0016627868307283,0.00183498426563265,0.9989,53.6,61342710,25849,0.00229995765420925
"중구","약수동",6.76119403,28.40547264,62,5,7,0.00164512338425382,0.00183498426563265,0.9989,53.6,61342710,25849,0.00229995765420925
"중구","장충동",6.634328358,28.04975124,69,5,3,0.00325027085590466,0.00183498426563265,0.9989,53.6,61342710,25849,0.00229995765420925
"중구","을지로동",6.723880597,28.21641791,98,5,2,0.00388349514563107,0.00183498426563265,0.9989,53.6,61342710,25849,0.00229995765420925
"중구","회현동",6.611940299,28.28606965,21,5,3,0.00216763005780347,0.00183498426563265,0.9989,53.6,61342710,25849,0.00229995765420925
"중구","소공동",6.626865672,28.48258706,64,5,1,0.00284090909090909,0.00183498426563265,0.9989,53.6,61342710,25849,0.00229995765420925
"중구","광희동",6.626865672,28.2960199,41,5,4,0.0033195020746888,0.00183498426563265,0.9989,53.6,61342710,25849,0.00229995765420925
"중랑구","면목4동",6.649253731,28.28358209,83,11,5,0.00118539592223803,0.000537218609044997,0.6044,15.4,4860242,63613,0.000633243191338064
"중랑구","상봉1동",6.723880597,28.10696517,62,11,6,0.00132802124833997,0.000537218609044997,0.6044,15.4,4860242,63613,0.000633243191338064
"중랑구","상봉2동",6.708955224,28.10696517,62,11,3,0.000887049083382614,0.000537218609044997,0.6044,15.4,4860242,63613,0.000633243191338064
"중랑구","망우3동",6.649253731,28.28358209,83,11,3,0.00077962577962578,0.000537218609044997,0.6044,15.4,4860242,63613,0.000633243191338064
"중랑구","망우본동",6.649253731,28.28358209,83,11,5,0.000648845055800675,0.000537218609044997,0.6044,15.4,4860242,63613,0.000633243191338064
"중랑구","신내2동",6.589552239,28.12437811,97,11,4,0.000847816871555744,0.000537218609044997,0.6044,15.4,4860242,63613,0.000633243191338064
"중랑구","중화2동",6.723880597,28.6641791,115,11,4,0.000714413288087158,0.000537218609044997,0.6044,15.4,4860242,63613,0.000633243191338064
"중랑구","면목5동",6.649253731,28.28358209,83,11,3,0.0011290929619872,0.000537218609044997,0.6044,15.4,4860242,63613,0.000633243191338064
"중랑구","신내1동",6.708955224,28.10696517,62,11,6,0.000755857898715042,0.000537218609044997,0.6044,15.4,4860242,63613,0.000633243191338064
"중랑구","중화1동",6.589552239,28.12437811,97,11,3,0.000715478177915574,0.000537218609044997,0.6044,15.4,4860242,63613,0.000633243191338064
"중랑구","묵2동",6.589552239,28.12437811,97,11,3,0.000736377025036819,0.000537218609044997,0.6044,15.4,4860242,63613,0.000633243191338064
"중랑구","면목7동",6.76119403,28.40547264,62,11,4,0.000818330605564648,0.000537218609044997,0.6044,15.4,4860242,63613,0.000633243191338064
"중랑구","면목2동",6.671641791,28.58457711,112,11,4,0.000760745530620008,0.000537218609044997,0.6044,15.4,4860242,63613,0.000633243191338064
"중랑구","묵1동",6.597014925,28.12437811,97,11,3,0.000449977501124944,0.000537218609044997,0.6044,15.4,4860242,63613,0.000633243191338064
"중랑구","면목본동",6.649253731,28.28358209,83,11,5,0.000727907992429757,0.000537218609044997,0.6044,15.4,4860242,63613,0.000633243191338064
