"행정동명","자치구.x","평균자외선지수","평균노인체감온도","폭염시간합계","온열질환환자수","등록인구수","노인인구수","노인인구비율","독거노인수","독거노인비율","기초생활수급자수","기초생활수급자비율","저소득노인수","저소득노인비율","장애인구수","장애인구비율","인구밀도","단독연립다세대주택","무더위쉼터개수","노인대비쉼터수.x","인구당보건인력","인구당소방인력","도시화면적비율","하천변조경비율","녹지비율","재정자립도","RGDP","면적.km.","하천변조경.km.","녹지면적.km.","위도.x","경도.x","위도.y","경도.y","자치구.y","폭염취약성지수","노인대비쉼터수.y","scaled_취약성지수","scaled_역비례_쉼터개수","우선순위지수"
"응암1동","은평구",6.634328358,28.04975124,69,20,32686,5846,0.178853331701646,1326,0.0405678272043077,1272,0.0389157437434987,23,0.000703665177751943,1358,0.0415468396255277,27238.3333333333,68309,4,0.000684228532329798,0.000430641076731241,0.000548478187279591,0.5347,0.00174708333333333,0.0110268229166667,16,5112192,1.2,0.0020965,0.0132321875,37.5982554079814,126.926900150651,37.5982554079814,126.926900150651,"은평구",0.305762985412075,0.000684228532329798,0.9109586274434,0.915453152657335,0.912009641158537
"응암2동","은평구",6.626865672,28.2960199,41,20,27429,4397,0.160304786904371,924,0.0336869736410369,1117,0.0407233220314266,25,0.000911444092019396,977,0.035619235116118,35165.3846153846,68309,3,0.000682283375028428,0.000430641076731241,0.000548478187279591,0.5347,0.00268782051282051,0.0169643429487179,16,5112192,0.78,0.0020965,0.0132321875,37.591885149816,126.923024286778,37.591885149816,126.923024286778,"은평구",0.294839156181209,0.000682283375028428,0.892856760693338,0.915693506442139,0.898196976144052
"응암3동","은평구",6.626865672,28.2960199,41,20,23692,6145,0.259370251561709,1957,0.082601722100287,1982,0.0836569306094884,40,0.00168833361472227,1340,0.056559176093196,37606.3492063492,68309,6,0.000976403580146461,0.000430641076731241,0.000548478187279591,0.5347,0.00332777777777778,0.0210034722222222,16,5112192,0.63,0.0020965,0.0132321875,37.5886535395322,126.917745328302,37.5886535395322,126.917745328302,"은평구",0.340220844374201,0.000976403580146461,0.968058711877381,0.879350479357555,0.947314903669386
"이문1동","동대문구",6.529850746,28.07960199,14,9,21002,3369,0.160413293972003,895,0.042614989048662,766,0.0364727168841063,24,0.00114274830968479,754,0.0359013427292639,20194.2307692308,55655,3,0.000890471950133571,0.000395076104133744,0.000805004693385297,0.9752,0.0135163461538462,0.00639210164835165,21.6,7711273,1.04,0.014057,0.00664778571428571,37.5972217755756,127.06029277007,37.5972217755756,127.06029277007,"동대문구",0.0824711852204224,0.000890471950133571,0.540942003416555,0.889968639900887,0.622559474546921
"이문2동","동대문구",6.589552239,28.07960199,14,9,19731,4386,0.222289797780143,1067,0.0540773402260402,1015,0.0514418934671329,23,0.00116567837413208,986,0.0499721250823577,28595.652173913,55655,6,0.00136798905608755,0.000395076104133744,0.000805004693385297,0.9752,0.0203724637681159,0.00963447204968944,21.6,7711273,0.69,0.014057,0.00664778571428571,37.6028334029003,127.067492142272,37.6028334029003,127.067492142272,"동대문구",0.110178309239159,0.00136798905608755,0.586855451568734,0.830964134895617,0.643938583145134
"이촌1동","용산구",6.731343284,28.21641791,98,4,25488,4615,0.181065599497803,746,0.0292686754551161,62,0.00243251726302574,1,3.92341494036409e-05,490,0.0192247332077841,8911.88811188811,48949,2,0.000433369447453954,0.000900983306654471,0.00115252686942602,0.6114,0.000751748251748252,0.00335911276223776,39.4,13294640,2.86,0.00215,0.0096070625,37.5172771966662,126.970959426407,37.5172771966662,126.970959426407,"용산구",-0.0150283064932414,0.000433369447453954,0.379375690917581,0.946450610014603,0.511982248698832
"이촌2동","용산구",6.634328358,28.04975124,69,4,7817,1876,0.239989765894845,427,0.0546245362671101,196,0.0250735576308047,4,0.000511705257771524,326,0.0417039785083792,6407.37704918033,48949,2,0.00106609808102345,0.000900983306654471,0.00115252686942602,0.6114,0.00176229508196721,0.00787464139344262,39.4,13294640,1.22,0.00215,0.0096070625,37.5233310390247,126.953939510217,37.5233310390247,126.953939510217,"용산구",-0.0105044557710537,0.00106609808102345,0.386872159531245,0.868267358857885,0.499443105918319
"이태원1동","용산구",6.634328358,28.04975124,69,4,7727,1440,0.186359518571244,375,0.048531124627928,239,0.0309305034295328,7,0.00090591432638799,207,0.0267891807946163,13556.1403508772,48949,3,0.00208333333333333,0.000900983306654471,0.00115252686942602,0.6114,0.0037719298245614,0.0168544956140351,39.4,13294640,0.57,0.00215,0.0096070625,37.5333945378126,126.993249301579,37.5333945378126,126.993249301579,"용산구",-0.0211472878131662,0.00208333333333333,0.369235932948239,0.742572463768116,0.456538105163597
"이태원2동","용산구",6.589552239,28.12437811,97,4,10235,1958,0.191304347826087,513,0.0501221299462628,307,0.0299951148021495,4,0.000390815828041036,305,0.029799706888129,11901.1627906977,48949,3,0.00153217568947906,0.000900983306654471,0.00115252686942602,0.6114,0.0025,0.0111710029069767,39.4,13294640,0.86,0.00215,0.0096070625,37.5416602196458,126.992134051201,37.5416602196458,126.992134051201,"용산구",-0.0197511653637921,0.00153217568947906,0.371549446095619,0.810676377847848,0.474236249704267
"이화동","종로구",6.73880597,28.21641791,98,2,7553,1408,0.186415993644909,601,0.0795710313782603,307,0.0406461008870647,33,0.00436912485105256,299,0.0395869191049914,9683.33333333333,32325,5,0.00355113636363636,0.00141463725164275,0.00210780950494769,0.5339,0,0.0139523931623932,42,35719537,0.78,0,0.0108828666666667,37.5796900185701,127.003069221653,37.5796900185701,127.003069221653,"종로구",-0.0794155972557639,0.00355113636363636,0.272679574276778,0.561203063241107,0.340148801749437
"인수동","강북구",6.708955224,28.10696517,62,8,28977,7714,0.266211132967526,2125,0.0733340235359078,2344,0.0808917417261966,71,0.00245021913931739,1745,0.0602201746212513,8834.4512195122,57834,7,0.000907441016333938,0.000820676973370565,0.000820676973370565,0.4767,0.000245209059233449,0.00200121951219512,15.3,3462961,3.28,0.000804285714285714,0.006564,37.6376408683445,127.003962767621,37.6376408683445,127.003962767621,"강북구",0.190447278861328,0.000907441016333938,0.719869082737527,0.887871853546911,0.759155371699521
"인헌동","관악구",6.597014925,28.12437811,97,12,25540,4411,0.172709475332811,1007,0.0394283476898982,747,0.0292482380579483,22,0.000861393891934221,919,0.0359827721221613,23648.1481481481,79068,2,0.00045341192473362,0.000441703372559332,0.000562914995726777,0.5316,0.00114583333333333,0.00229941077441077,17.7,6347562,1.08,0.0012375,0.00248336363636364,37.4720777683068,126.966619043872,37.4720777683068,126.966619043872,"관악구",0.203957625862919,0.00045341192473362,0.742257065559418,0.94397405695248,0.789427192422405
"일원1동","강남구",6.52238806,28.60696517,152,10,14507,3639,0.250844419935204,1600,0.110291583373544,1743,0.120148893637554,58,0.00399806989729096,1082,0.074584683256359,15768.4782608696,100572,3,0.000824402308326463,0.000532978518319719,0.000687958087476517,0.6626,0.0572370059288538,0.0266897727272727,56.1,77924019,0.92,0.0526580454545455,0.0245545909090909,37.4933858669415,127.0892459488,37.4933858669415,127.0892459488,"강남구",0.0348071608746728,0.000824402308326463,0.461957995222747,0.898132549553747,0.56395440573885
"일원본동","강남구",6.52238806,28.60696517,152,10,22668,3699,0.163181577554262,531,0.0234250926416093,113,0.00498500088230104,5,0.000220575260278807,714,0.0314981471678137,8786.04651162791,100572,2,0.000540686672073533,0.000532978518319719,0.000687958087476517,0.6626,0.0204100951374207,0.00951728329809725,56.1,77924019,2.58,0.0526580454545455,0.0245545909090909,37.4823696433,127.084674325401,37.4823696433,127.084674325401,"강남구",-0.0490697643115506,0.000540686672073533,0.322965624412353,0.933189933824653,0.465662369446428
"자양1동","광진구",6.626865672,28.48258706,64,4,22694,4008,0.176610557856702,1147,0.0505419934784525,1332,0.0586939279104609,85,0.00374548338767956,913,0.0402308980347228,39814.0350877193,53438,5,0.00124750499001996,0.000580885316641772,0.00065794153211466,0.6916,0.00202222222222222,0.0171101754385965,23.2,6554954,0.57,0.00115266666666667,0.0097528,37.5355434351045,127.080415389161,37.5355434351045,127.080415389161,"광진구",0.0988668444005008,0.00124750499001996,0.568111234231571,0.845851774711447,0.633058943588894
"자양2동","광진구",6.626865672,28.48258706,64,4,23896,4585,0.191873116839638,908,0.0379979912956143,907,0.0379561432875795,48,0.00200870438567124,921,0.038542015400067,14223.8095238095,53438,6,0.00130861504907306,0.000580885316641772,0.00065794153211466,0.6916,0.000686111111111111,0.0058052380952381,23.2,6554954,1.68,0.00115266666666667,0.0097528,37.529334657434,127.083253742897,37.529334657434,127.083253742897,"광진구",0.0745687586617759,0.00130861504907306,0.527846900083873,0.838300696979755,0.600444378776876
"자양3동","광진구",6.611940299,28.14179104,115,4,27443,4912,0.17898917756805,862,0.0314105600699632,390,0.0142112742775936,40,0.0014575665925737,788,0.0287140618737019,22869.1666666667,53438,5,0.00101791530944625,0.000580885316641772,0.00065794153211466,0.6916,0.000960555555555556,0.00812733333333333,23.2,6554954,1.2,0.00115266666666667,0.0097528,37.5316902225696,127.071198154518,37.5316902225696,127.071198154518,"광진구",0.0759263634705924,0.00101791530944625,0.530096585686701,0.874221073502337,0.610567723169084
"자양4동","광진구",6.597014925,28.14179104,115,4,23225,4369,0.188116254036598,1220,0.052529601722282,1005,0.0432723358449946,78,0.00335844994617869,926,0.0398708288482239,20021.5517241379,53438,5,0.00114442664225223,0.000580885316641772,0.00065794153211466,0.6916,0.00099367816091954,0.00840758620689655,23.2,6554954,1.16,0.00115266666666667,0.0097528,37.5338916639027,127.063765731261,37.5338916639027,127.063765731261,"광진구",0.100759494181361,0.00114442664225223,0.571247542335039,0.858588673161703,0.638440283513876
"잠실2동","송파구",6.589552239,26.91791045,40,18,34975,4096,0.11711222301644,495,0.0141529664045747,39,0.00111508220157255,3,8.57755539671194e-05,582,0.0166404574696212,16043.5779816514,100543,1,0.000244140625,0.000283848992336077,0.000490284623125952,0.6879,0.00117847434590554,0.0100269452939178,31.9,31834324,2.18,0.00256907407407407,0.0218587407407407,37.5177194816196,127.078819479851,37.5177194816196,127.078819479851,"송파구",0.153479888713329,0.000244140625,0.658610456626288,0.969832710597826,0.73138763370512
"잠실3동","송파구",6.649253731,28.28358209,83,18,33941,6506,0.191685572022038,736,0.0216846881352936,60,0.00176777348929024,6,0.000176777348929024,688,0.0202704693438614,22779.1946308725,100543,1,0.000153704272978789,0.000283848992336077,0.000490284623125952,0.6879,0.00172421078796918,0.0146702957991549,31.9,31834324,1.49,0.00256907407407407,0.0218587407407407,37.5136381047928,127.09431951437,37.5136381047928,127.09431951437,"송파구",0.196017891990773,0.000153704272978789,0.72910014031397,0.981007498095404,0.788006938111266
"잠실4동","송파구",6.708955224,28.10696517,62,18,21173,3229,0.152505549520616,405,0.0191281348887734,30,0.00141689888064988,8,0.000377839701506636,452,0.0213479431351249,13572.4358974359,100543,1,0.000309693403530505,0.000283848992336077,0.000490284623125952,0.6879,0.00164684235517569,0.0140120132953466,31.9,31834324,1.56,0.00256907407407407,0.0218587407407407,37.5212546173562,127.108152404363,37.5212546173562,127.108152404363,"송파구",0.187890939323632,0.000309693403530505,0.715632974986177,0.9617326672681,0.773181690271446
"잠실6동","송파구",6.634328358,28.48258706,64,18,16680,3272,0.196163069544365,371,0.022242206235012,36,0.00215827338129496,3,0.000179856115107914,363,0.0217625899280576,5978.49462365591,100543,2,0.000611246943765281,0.000283848992336077,0.000490284623125952,0.6879,0.000920815080313288,0.00783467410062392,31.9,31834324,2.79,0.00256907407407407,0.0218587407407407,37.519065075346,127.099981993991,37.519065075346,127.099981993991,"송파구",0.184642911799918,0.000611246943765281,0.710250671748712,0.924471138513873,0.760344650070403
"잠실7동","송파구",6.664179104,28.2960199,41,18,9405,2365,0.251461988304094,264,0.0280701754385965,13,0.00138224348750665,29.4725,0.00141281750443743,224,0.0238171185539607,15675,100543,1,0.000422832980972516,0.000283848992336077,0.000490284623125952,0.6879,0.00428179012345679,0.0364312345679012,31.9,31834324,0.6,0.00256907407407407,0.0218587407407407,37.50748105093,127.074097607505,37.50748105093,127.074097607505,"송파구",0.203686799626423,0.000422832980972516,0.741808279667414,0.947752550785918,0.789966926731685
"잠실본동","송파구",6.634328358,28.2960199,41,18,28235,4282,0.151655746414025,1388,0.0491588454046396,1011,0.0358066229856561,14,0.000495838498317691,787,0.027873207012573,30037.2340425532,100543,3,0.000700607192900514,0.000283848992336077,0.000490284623125952,0.6879,0.00273305752561072,0.0232539795114263,31.9,31834324,0.94,0.00256907407407407,0.0218587407407407,37.505506952098,127.08229375265,37.505506952098,127.08229375265,"송파구",0.189750682147277,0.000700607192900514,0.718714753002982,0.913429319903337,0.764247411205602
"잠원동","서초구",6.731343284,28.21641791,98,1,26967,3764,0.139578002744095,632,0.0234360514703156,266,0.00986390773908852,9,0.000333741239292469,486,0.0180220269217933,15322.1590909091,60991,3,0.00079702444208289,0.000598528411550114,0.000786496011871638,0.4301,0.00629478609625669,0.036239070855615,53.2,38335706,1.76,0.0110788235294118,0.0637807647058824,37.517638246344,127.01303891125,37.517638246344,127.01303891125,"서초구",-0.091108647464845,0.00079702444208289,0.25330303219495,0.901515501547845,0.404883046364235
"장안1동","동대문구",6.529850746,28.07960199,14,9,37984,7414,0.195187447346251,1676,0.0441238416175232,1668,0.0439132266217355,35,0.000921440606571188,1648,0.0433866891322662,30387.2,55655,5,0.000674399784192069,0.000395076104133744,0.000805004693385297,0.9752,0.0112456,0.00531822857142857,21.6,7711273,1.25,0.014057,0.00664778571428571,37.5662314196218,127.068589758477,37.5662314196218,127.068589758477,"동대문구",0.0947489494374591,0.000674399784192069,0.561287474509924,0.916667644057658,0.644390675516385
"장안2동","동대문구",6.589552239,28.07960199,14,9,33096,5960,0.180082185158327,1339,0.0404580613971477,1382,0.0417573120618806,32,0.00096688421561518,1366,0.041273869954073,30363.3027522936,55655,4,0.000671140939597315,0.000395076104133744,0.000805004693385297,0.9752,0.0128963302752294,0.00609888597640891,21.6,7711273,1.09,0.014057,0.00664778571428571,37.5757601105801,127.072538458364,37.5757601105801,127.072538458364,"동대문구",0.0980815182134522,0.000671140939597315,0.566809870973976,0.917070323898454,0.648715861567206
"장위1동","성북구",6.71641791,28.55970149,97,3,23399,4557,0.194751912474892,1226,0.0523954015128852,2020,0.0863284755758793,74,0.00316252831317578,1132,0.04837813581777,33427.1428571429,70609,6,0.00131665569453588,0.00039730760205113,0.000576212194787603,0.7417,0.00165651785714286,0.0201425892857143,18.7,6371894,0.7,0.0011595625,0.0140998125,37.6149442270099,127.044264776944,37.6149442270099,127.044264776944,"성북구",0.135315503440686,0.00131665569453588,0.628510271530653,0.837307152875175,0.677335981817128
"장위2동","성북구",6.664179104,28.55970149,97,3,13148,3359,0.255476118040767,922,0.0701247337998175,1153,0.0876939458472771,32,0.00243383024034074,671,0.0510343778521448,19623.8805970149,70609,4,0.00119083060434653,0.00039730760205113,0.000576212194787603,0.7417,0.00173069029850746,0.0210444962686567,18.7,6371894,0.67,0.0011595625,0.0140998125,37.6122237620035,127.051726596789,37.6122237620035,127.051726596789,"성북구",0.133788180875729,0.00119083060434653,0.625979346799873,0.852854757497703,0.67903259645823
"장위3동","성북구",6.664179104,28.28358209,83,3,15626,2439,0.156086010495328,522,0.0334058620248304,557,0.0356457186740049,32,0.00204786893638807,601,0.0384615384615385,24040,70609,7,0.002870028700287,0.00039730760205113,0.000576212194787603,0.7417,0.00178394230769231,0.0216920192307692,18.7,6371894,0.65,0.0011595625,0.0140998125,37.6181778644029,127.053494701358,37.6181778644029,127.053494701358,"성북구",0.0879208025142719,0.002870028700287,0.549972558912,0.645364279729754,0.572279254751441
"장지동","송파구",6.664179104,28.2960199,41,18,29076,5196,0.178704085843995,1355,0.0466020085293713,1748,0.0601183106342,17,0.00058467464575595,1317,0.0452950887329756,21223.3576642336,100543,11,0.00211701308698999,0.000283848992336077,0.000490284623125952,0.6879,0.00187523655041903,0.0159552852122195,31.9,31834324,1.37,0.00256907407407407,0.0218587407407407,37.4827887857247,127.131628833572,37.4827887857247,127.131628833572,"송파구",0.203013703103896,0.00211701308698999,0.740692892077293,0.738410817685846,0.740159244724078
"장충동","중구",6.634328358,28.04975124,69,5,5452,923,0.16929567131328,271,0.0497065297138665,153,0.0280630961115187,6,0.00110051357300073,187,0.0342993396918562,4008.82352941176,25849,3,0.00325027085590466,0.00183498426563265,0.00229995765420925,0.9989,0,0.00448946078431372,53.6,61342710,1.36,0,0.00610566666666667,37.5556097840657,127.002279411421,37.5556097840657,127.002279411421,"중구",-0.219990459330712,0.00325027085590466,0.0397331076202914,0.59837957510952,0.170368730137971
"전농1동","동대문구",6.589552239,28.07960199,14,9,33839,6408,0.189367298088005,1991,0.0588374360944472,1836,0.0542569224858891,56,0.00165489523922102,1518,0.0448594816631697,28436.1344537815,55655,7,0.00109238451935081,0.000395076104133744,0.000805004693385297,0.9752,0.0118126050420168,0.00558637454981993,21.6,7711273,1.19,0.014057,0.00664778571428571,37.5790114984295,127.051047927686,37.5790114984295,127.051047927686,"동대문구",0.110356225025958,0.00109238451935081,0.587150275645283,0.865019269391522,0.652128022912791
"전농2동","동대문구",6.589552239,28.07960199,14,9,18111,4083,0.225443100877919,906,0.0500248467782011,795,0.0438959748219314,26,0.0014355916293965,866,0.0478162442714372,21059.3023255814,55655,6,0.0014695077149155,0.000395076104133744,0.000805004693385297,0.9752,0.0163453488372093,0.00772998338870432,21.6,7711273,0.86,0.014057,0.00664778571428571,37.5807211508694,127.061144177762,37.5807211508694,127.061144177762,"동대문구",0.108771722515484,0.0014695077149155,0.584524598082629,0.818419959748267,0.639219414846646
"제기동","동대문구",6.589552239,28.07960199,14,9,25180,5838,0.231850675138999,2001,0.0794678316123908,1601,0.063582208101668,58,0.00230341540905481,1302,0.0517077045274027,21338.9830508475,55655,1,0.000171291538198013,0.000395076104133744,0.000805004693385297,0.9752,0.0119127118644068,0.00563371670702179,21.6,7711273,1.18,0.014057,0.00664778571428571,37.5836766813386,127.037242395754,37.5836766813386,127.037242395754,"동대문구",0.129179828937199,0.000171291538198013,0.618342851303134,0.978834323845272,0.702641295253762
"조원동","관악구",6.611940299,28.12437811,97,12,21077,3370,0.159889927409024,855,0.0405655453812212,745,0.0353465863263273,9,0.00042700574085496,747,0.0354414764909617,31458.2089552239,79068,1,0.00029673590504451,0.000441703372559332,0.000562914995726777,0.5316,0.00184701492537313,0.00370651289009498,17.7,6347562,0.67,0.0012375,0.00248336363636364,37.4829384119626,126.907525111684,37.4829384119626,126.907525111684,"관악구",0.203736477106352,0.00029673590504451,0.741890600170889,0.96333376338537,0.793673556230422
"종암동","성북구",6.589552239,28.28606965,21,3,39182,7509,0.191644122301057,1856,0.0473686897044561,1438,0.0367005257516206,78,0.0019907100199071,1562,0.0398652442448063,26836.9863013699,70609,15,0.00199760287654814,0.00039730760205113,0.000576212194787603,0.7417,0.000794220890410959,0.00965740582191781,18.7,6371894,1.46,0.0011595625,0.0140998125,37.5972500169018,127.033374447818,37.5972500169018,127.033374447818,"성북구",0.0716889272753277,0.00199760287654814,0.523074734305884,0.753165766297834,0.576879934820435
"중계1동","노원구",6.597014925,28.12437811,97,9,26376,2867,0.108697300576281,808,0.0306339096148013,774,0.0293448589626934,13,0.000492872308158932,714,0.0270700636942675,41866.6666666667,167236,3,0.00104638995465644,0.000512175076528485,0.000549893396117792,0.4111,0.00884702380952381,0.0257237103174603,16.6,6728358,0.63,0.005573625,0.0162059375,37.6500170727277,127.073500886968,37.6500170727277,127.073500886968,"노원구",0.171315947155209,0.00104638995465644,0.688166571651316,0.8707025977768,0.730851362109184
"중계4동","노원구",6.611940299,28.28606965,21,9,19134,4341,0.226873628096582,1355,0.0708163478624438,1822,0.0952231629559946,24,0.00125431169645657,1433,0.0748928608759277,11255.2941176471,167236,2,0.00046072333563695,0.000512175076528485,0.000549893396117792,0.4111,0.00327860294117647,0.00953290441176471,16.6,6728358,1.7,0.005573625,0.0162059375,37.6588470573144,127.082241984994,37.6588470573144,127.082241984994,"노원구",0.20165634948034,0.00046072333563695,0.738443622713314,0.943070620874773,0.786294234583981
"중계본동","노원구",6.619402985,28.28606965,21,9,22786,2772,0.121653646976213,1033,0.0453348547353638,606,0.0265952778021592,18,0.000789958746598789,724,0.0317738962520846,11566.4974619289,167236,8,0.00288600288600289,0.000512175076528485,0.000549893396117792,0.4111,0.00282925126903553,0.00822636421319797,16.6,6728358,1.97,0.005573625,0.0162059375,37.6481363721116,127.085761500791,37.6481363721116,127.085761500791,"노원구",0.149293267040239,0.00288600288600289,0.65167280994054,0.643390425999121,0.649736031593081
"중곡1동","광진구",6.619402985,28.14179104,115,4,15587,2822,0.181048309488676,759,0.0486944248412138,973,0.0624238147173927,70,0.00449092192211458,661,0.0424071341502534,25140.3225806452,53438,3,0.00106307583274274,0.000580885316641772,0.00065794153211466,0.6916,0.00185913978494624,0.0157303225806452,23.2,6554954,0.62,0.00115266666666667,0.0097528,37.5620373099121,127.077722203328,37.5620373099121,127.077722203328,"광진구",0.115705937151188,0.00106307583274274,0.596015278383377,0.868640803623701,0.659766876713615
"중곡2동","광진구",6.634328358,28.14179104,115,4,20603,3792,0.184050866378683,921,0.0447022278308984,987,0.0479056448090084,90,0.00436829587924089,883,0.0428578362374411,37460,53438,4,0.00105485232067511,0.000580885316641772,0.00065794153211466,0.6916,0.00209575757575758,0.0177323636363636,23.2,6554954,0.55,0.00115266666666667,0.0097528,37.5589086587695,127.084587059071,37.5589086587695,127.084587059071,"광진구",0.117939133056118,0.00105485232067511,0.599715905136458,0.869656943680058,0.662839754771992
"중곡3동","광진구",6.604477612,28.14179104,115,4,15723,3232,0.205558735610253,992,0.0630922851873052,1234,0.0784837499204986,79,0.00502448642116644,746,0.0474464160783565,26205,53438,4,0.00123762376237624,0.000580885316641772,0.00065794153211466,0.6916,0.00192111111111111,0.0162546666666667,23.2,6554954,0.6,0.00115266666666667,0.0097528,37.5678511332218,127.081969722661,37.5678511332218,127.081969722661,"광진구",0.129019426716918,0.00123762376237624,0.618077048940558,0.847072750753336,0.671626114049006
"중곡4동","광진구",6.634328358,28.14179104,115,4,27836,5945,0.213572352349475,1354,0.048642046271016,1601,0.0575154476217847,134,0.00481391004454663,1274,0.045768070125018,11998.275862069,53438,4,0.000672834314550042,0.000580885316641772,0.00065794153211466,0.6916,0.00049683908045977,0.00420379310344828,23.2,6554954,2.32,0.00115266666666667,0.0097528,37.5639116137056,127.094447876715,37.5639116137056,127.094447876715,"광진구",0.12341817922522,0.000672834314550042,0.608795227192343,0.916861081654295,0.680834302020743
"중림동","중구",6.611940299,28.28606965,21,5,12447,2265,0.181971559411906,648,0.052060737527115,682,0.0547923194344019,33,0.00265124126295493,541,0.0434642885835944,25931.25,25849,7,0.00309050772626932,0.00183498426563265,0.00229995765420925,0.9989,0,0.0127201388888889,53.6,61342710,0.48,0,0.00610566666666667,37.5573179150387,126.965961341687,37.5573179150387,126.965961341687,"중구",-0.208191669357326,0.00309050772626932,0.0592848709622812,0.618120740954026,0.189964783948554
"중앙동","관악구",6.47761194,28.79850746,69,12,15623,2564,0.164117006976893,735,0.047046021890802,608,0.0389169813736158,12,0.000768098316584523,581,0.0371887601613006,40058.9743589744,79068,1,0.000390015600624025,0.000441703372559332,0.000562914995726777,0.5316,0.00317307692307692,0.00636759906759907,17.7,6347562,0.39,0.0012375,0.00248336363636364,37.4841224667548,126.950618001745,37.4841224667548,126.950618001745,"관악구",0.187226621928836,0.000390015600624025,0.714532135280045,0.951807637522892,0.770017374599646
"중화1동","중랑구",6.589552239,28.12437811,97,11,18621,4193,0.225175876698351,971,0.0521454272058429,1108,0.0595027119918372,18,0.00096665055582407,933,0.0501047204768809,29095.3125,63613,3,0.000715478177915574,0.000537218609044997,0.000633243191338064,0.6044,0.0163895833333333,0.0230845833333333,15.4,4860242,0.64,0.0104893333333333,0.0147741333333333,37.6022872290642,127.083149154067,37.6022872290642,127.083149154067,"중랑구",0.205037010572809,0.000715478177915574,0.74404571290803,0.911591783407128,0.783225205653078
"중화2동","중랑구",6.723880597,28.6641791,115,11,24083,5599,0.232487646887846,1947,0.0808454096250467,2569,0.106672756716356,30,0.00124569198189594,1433,0.0595025536685629,23844.5544554455,63613,4,0.000714413288087158,0.000537218609044997,0.000633243191338064,0.6044,0.0103854785478548,0.0146278547854785,15.4,4860242,1.01,0.0104893333333333,0.0147741333333333,37.5987232000925,127.075208124954,37.5987232000925,127.075208124954,"중랑구",0.247971451960112,0.000714413288087158,0.815192333800391,0.911723366750274,0.837765449922218
"증산동","은평구",6.656716418,28.2960199,41,20,16923,3567,0.21077823081014,781,0.0461502097736808,734,0.0433729244223837,14,0.000827276487620398,804,0.0475093068604857,20892.5925925926,68309,4,0.00112139052425007,0.000430641076731241,0.000548478187279591,0.5347,0.00258827160493827,0.0163360339506173,16,5112192,0.81,0.0020965,0.0132321875,37.5837811471663,126.905810865232,37.5837811471663,126.905810865232,"은평구",0.307721879769373,0.00112139052425007,0.914204709369787,0.861435136090491,0.901864908697073
"진관동","은평구",6.582089552,28.07960199,14,20,53829,9476,0.176038938118858,1413,0.0262497910048487,1672,0.0310613238217318,40,0.000743093871333296,1932,0.0358914339853982,4668.60364267129,68309,9,0.000949767834529337,0.000430641076731241,0.000548478187279591,0.5347,0.000181830008673027,0.00114763117953166,16,5112192,11.53,0.0020965,0.0132321875,37.6392788348462,126.94051761578,37.6392788348462,126.94051761578,"은평구",0.270360519713743,0.000949767834529337,0.852293236109371,0.882641731055114,0.859390022288885
"창1동","도봉구",6.641791045,28.04975124,69,16,24014,5268,0.219372032980761,1223,0.0509286249687682,640,0.0266511201798951,42,0.00174897976180561,989,0.0411843091529941,27288.6363636364,84332,3,0.000569476082004556,0.000705820452110082,0.000750736299062542,0.4761,0.00375811688311688,0.00921866883116883,17.3,3490683,0.88,0.00330714285714286,0.00811242857142857,37.647135167212,127.043564244934,37.647135167212,127.043564244934,"도봉구",0.258842563605033,0.000569476082004556,0.833206842290269,0.929632564127959,0.855755332135014
"창2동","도봉구",6.71641791,28.55970149,97,16,28125,6069,0.215786666666667,1294,0.0460088888888889,1346,0.0478577777777778,104,0.00369777777777778,1335,0.0474666666666667,26785.7142857143,84332,4,0.000659087164277476,0.000705820452110082,0.000750736299062542,0.4761,0.00314965986394558,0.00772612244897959,17.3,3490683,1.05,0.00330714285714286,0.00811242857142857,37.6426263192573,127.036824833814,37.6426263192573,127.036824833814,"도봉구",0.29691599924742,0.000659087164277476,0.896298295310074,0.918559751266235,0.9015039832115
"창3동","도봉구",6.731343284,28.55970149,97,16,13058,3245,0.248506662582325,906,0.069382753867361,1159,0.0887578495941185,46,0.00352274467759228,793,0.0607290549854495,19489.552238806,84332,3,0.000924499229583975,0.000705820452110082,0.000750736299062542,0.4761,0.00493603411513859,0.0121081023454158,17.3,3490683,0.67,0.00330714285714286,0.00811242857142857,37.6373603161778,127.041627436248,37.6373603161778,127.041627436248,"도봉구",0.314540008045871,0.000924499229583975,0.925503023078067,0.885764051718363,0.916210338770729
"창4동","도봉구",6.694029851,28.21641791,98,16,26455,5050,0.190890190890191,945,0.0357210357210357,358,0.0135324135324135,32,0.00120960120960121,950,0.0359100359100359,27847.3684210526,84332,1,0.000198019801980198,0.000705820452110082,0.000750736299062542,0.4761,0.0034812030075188,0.0085393984962406,17.3,3490683,0.95,0.00330714285714286,0.00811242857142857,37.6525772943376,127.050926685578,37.6525772943376,127.050926685578,"도봉구",0.259856222440728,0.000198019801980198,0.834886575356942,0.975531640120534,0.867775453491279
